V1,V2,V3
-11.3269230769231,42.7910447761194,-1829.25549316406
-11.2596153846154,42.7910447761194,-1748.90551757812
-11.1923076923077,42.7910447761194,-1735.41552734375
-11.125,42.7910447761194,-1738.66552734375
-11.0576923076923,42.7910447761194,-1835.52551269531
-10.9903846153846,42.7910447761194,-1981.99548339844
-10.9230769230769,42.7910447761194,-2150.36938476562
-10.8557692307692,42.7910447761194,-2443.91943359375
-10.7884615384615,42.7910447761194,-2733.83935546875
-10.7211538461538,42.7910447761194,-2764.32934570312
-10.6538461538462,42.7910447761194,-2646.01953125
-10.5865384615385,42.7910447761194,-2753.01953125
-10.5192307692308,42.7910447761194,-2817.66943359375
-10.4519230769231,42.7910447761194,-2877.57934570312
-10.3846153846154,42.7910447761194,-3012.03515625
-10.3173076923077,42.7910447761194,-3000.71508789062
-10.25,42.7910447761194,-2888.55517578125
-10.1826923076923,42.7910447761194,-2840.705078125
-10.1153846153846,42.7910447761194,-2783.88525390625
-10.0480769230769,42.7910447761194,-2688.42529296875
-9.98076923076923,42.7910447761194,-2576.16528320312
-9.91346153846154,42.7910447761194,-2438.0751953125
-9.84615384615385,42.7910447761194,-2254.45556640625
-9.77884615384615,42.7910447761194,-1957.60546875
-9.71153846153846,42.7910447761194,-1451.44555664062
-9.64423076923077,42.7910447761194,-979.66552734375
-9.57692307692308,42.7910447761194,-394.535491943359
-9.50961538461539,42.7910447761194,-184.135498046875
-9.44230769230769,42.7910447761194,-151.005493164062
-9.375,42.7910447761194,-123.135498046875
-9.30769230769231,42.7910447761194,-100.189308166504
-9.24038461538461,42.7910447761194,-67.0993118286133
-9.17307692307692,42.7910447761194,-28.5693073272705
-9.10576923076923,42.7910447761194,78.6606903076172
-9.03846153846154,42.7910447761194,6.28069162368774
-8.97115384615385,42.7910447761194,24.0606918334961
-8.90384615384615,42.7910447761194,137.660690307617
-8.83653846153846,42.7910447761194,211.88069152832
-8.76923076923077,42.7910447761194,411.327484130859
-8.70192307692308,42.7910447761194,141.667495727539
-8.63461538461539,42.7910447761194,145.457504272461
-8.56730769230769,42.7910447761194,137.797500610352
-8.5,42.7910447761194,123.347496032715
-8.43269230769231,42.7910447761194,160.787490844727
-8.36538461538461,42.7910447761194,221.237503051758
-8.29807692307692,42.7910447761194,240.177490234375
-8.23076923076923,42.7910447761194,363.774688720703
-8.16346153846154,42.7910447761194,533.004699707031
-8.09615384615385,42.7910447761194,438.174682617188
-8.02884615384615,42.7910447761194,545.964660644531
-7.96153846153846,42.7910447761194,642.344665527344
-7.89423076923077,42.7910447761194,600.774658203125
-7.82692307692308,42.7910447761194,563.814697265625
-7.75961538461539,42.7910447761194,626.904663085938
-7.69230769230769,42.7910447761194,566.951171875
-7.625,42.7910447761194,477.731140136719
-7.55769230769231,42.7910447761194,607.361145019531
-7.49038461538462,42.7910447761194,620.251159667969
-7.42307692307692,42.7910447761194,540.401123046875
-7.35576923076923,42.7910447761194,506.901153564453
-7.28846153846154,42.7910447761194,724.531127929688
-7.22115384615385,42.7910447761194,844.101135253906
-7.15384615384615,42.7910447761194,961.380615234375
-7.08653846153846,42.7910447761194,879.37060546875
-7.01923076923077,42.7910447761194,1005.32061767578
-6.95192307692308,42.7910447761194,946.87060546875
-6.88461538461539,42.7910447761194,1338.76062011719
-6.81730769230769,42.7910447761194,1255.06066894531
-6.75,42.7910447761194,1035.87060546875
-6.68269230769231,42.7910447761194,949.080627441406
-6.61538461538462,42.7910447761194,783.230224609375
-6.54807692307692,42.7910447761194,986.800170898438
-6.48076923076923,42.7910447761194,1069.61022949219
-6.41346153846154,42.7910447761194,1448.94018554688
-6.34615384615385,42.7910447761194,1499.43017578125
-6.27884615384615,42.7910447761194,1363.72021484375
-6.21153846153846,42.7910447761194,1450.23022460938
-6.14423076923077,42.7910447761194,1442.62023925781
-6.07692307692308,42.7910447761194,1370.68530273438
-6.00961538461539,42.7910447761194,1275.76538085938
-5.94230769230769,42.7910447761194,1132.75537109375
-5.875,42.7910447761194,1115.68530273438
-5.80769230769231,42.7910447761194,1094.74536132812
-5.74038461538462,42.7910447761194,1066.4453125
-5.67307692307692,42.7910447761194,1142.00537109375
-5.60576923076923,42.7910447761194,1034.96533203125
-5.53846153846154,42.7910447761194,1057.8818359375
-5.47115384615385,42.7910447761194,1030.11181640625
-5.40384615384615,42.7910447761194,1046.25183105469
-5.33653846153846,42.7910447761194,1017.00189208984
-5.26923076923077,42.7910447761194,1060.26184082031
-5.20192307692308,42.7910447761194,1069.22192382812
-5.13461538461539,42.7910447761194,1008.41186523438
-5.06730769230769,42.7910447761194,1072.921875
-5,42.7910447761194,1053.53137207031
-12,42.7238805970149,-1087.06420898438
-11.9326923076923,42.7238805970149,-850.88427734375
-11.8653846153846,42.7238805970149,-784.684265136719
-11.7980769230769,42.7238805970149,-771.184265136719
-11.7307692307692,42.7238805970149,-766.244262695312
-11.6634615384615,42.7238805970149,-722.88427734375
-11.5961538461538,42.7238805970149,-1387.42431640625
-11.5288461538462,42.7238805970149,-1637.28430175781
-11.4615384615385,42.7238805970149,-1756.60546875
-11.3942307692308,42.7238805970149,-1820.46545410156
-11.3269230769231,42.7238805970149,-1772.24548339844
-11.2596153846154,42.7238805970149,-1706.52551269531
-11.1923076923077,42.7238805970149,-1667.09545898438
-11.125,42.7238805970149,-1619.435546875
-11.0576923076923,42.7238805970149,-1735.67553710938
-10.9903846153846,42.7238805970149,-1901.25549316406
-10.9230769230769,42.7238805970149,-2065.689453125
-10.8557692307692,42.7238805970149,-2265.92944335938
-10.7884615384615,42.7238805970149,-2496.50952148438
-10.7211538461538,42.7238805970149,-2543.82934570312
-10.6538461538462,42.7238805970149,-2481.19946289062
-10.5865384615385,42.7238805970149,-2578.94946289062
-10.5192307692308,42.7238805970149,-2602.3095703125
-10.4519230769231,42.7238805970149,-2790.46948242188
-10.3846153846154,42.7238805970149,-2969.6552734375
-10.3173076923077,42.7238805970149,-2856.59521484375
-10.25,42.7238805970149,-2749.14526367188
-10.1826923076923,42.7238805970149,-2714.60522460938
-10.1153846153846,42.7238805970149,-2647.455078125
-10.0480769230769,42.7238805970149,-2521.79516601562
-9.98076923076923,42.7238805970149,-2387.68530273438
-9.91346153846154,42.7238805970149,-2316.05517578125
-9.84615384615385,42.7238805970149,-2139.07543945312
-9.77884615384615,42.7238805970149,-1844.1455078125
-9.71153846153846,42.7238805970149,-1545.33544921875
-9.64423076923077,42.7238805970149,-1243.86547851562
-9.57692307692308,42.7238805970149,-574.955505371094
-9.50961538461539,42.7238805970149,-187.565490722656
-9.44230769230769,42.7238805970149,-144.395492553711
-9.375,42.7238805970149,-128.205505371094
-9.30769230769231,42.7238805970149,-116.699310302734
-9.24038461538461,42.7238805970149,-93.1093063354492
-9.17307692307692,42.7238805970149,-59.3993072509766
-9.10576923076923,42.7238805970149,-43.3693084716797
-9.03846153846154,42.7238805970149,24.98069190979
-8.97115384615385,42.7238805970149,346.050689697266
-8.90384615384615,42.7238805970149,316.230682373047
-8.83653846153846,42.7238805970149,123.570693969727
-8.76923076923077,42.7238805970149,169.927490234375
-8.70192307692308,42.7238805970149,60.4274978637695
-8.63461538461539,42.7238805970149,146.6875
-8.56730769230769,42.7238805970149,298.357482910156
-8.5,42.7238805970149,250.787490844727
-8.43269230769231,42.7238805970149,263.917510986328
-8.36538461538461,42.7238805970149,504.777496337891
-8.29807692307692,42.7238805970149,422.967498779297
-8.23076923076923,42.7238805970149,441.164672851562
-8.16346153846154,42.7238805970149,521.53466796875
-8.09615384615385,42.7238805970149,571.134704589844
-8.02884615384615,42.7238805970149,582.864685058594
-7.96153846153846,42.7238805970149,644.904663085938
-7.89423076923077,42.7238805970149,760.07470703125
-7.82692307692308,42.7238805970149,658.3046875
-7.75961538461539,42.7238805970149,519.674682617188
-7.69230769230769,42.7238805970149,439.271148681641
-7.625,42.7238805970149,599.6611328125
-7.55769230769231,42.7238805970149,709.171142578125
-7.49038461538462,42.7238805970149,612.68115234375
-7.42307692307692,42.7238805970149,603.111145019531
-7.35576923076923,42.7238805970149,647.171142578125
-7.28846153846154,42.7238805970149,871.511169433594
-7.22115384615385,42.7238805970149,1017.88116455078
-7.15384615384615,42.7238805970149,1177.08068847656
-7.08653846153846,42.7238805970149,1125.71057128906
-7.01923076923077,42.7238805970149,1088.12060546875
-6.95192307692308,42.7238805970149,977.230651855469
-6.88461538461539,42.7238805970149,976.920654296875
-6.81730769230769,42.7238805970149,1036.87060546875
-6.75,42.7238805970149,811.020629882812
-6.68269230769231,42.7238805970149,730.420654296875
-6.61538461538462,42.7238805970149,807.840209960938
-6.54807692307692,42.7238805970149,811.520202636719
-6.48076923076923,42.7238805970149,791.320190429688
-6.41346153846154,42.7238805970149,928.47021484375
-6.34615384615385,42.7238805970149,1006.2001953125
-6.27884615384615,42.7238805970149,1040.53015136719
-6.21153846153846,42.7238805970149,1085.46020507812
-6.14423076923077,42.7238805970149,1208.07019042969
-6.07692307692308,42.7238805970149,1215.33532714844
-6.00961538461539,42.7238805970149,1215.35534667969
-5.94230769230769,42.7238805970149,1161.56530761719
-5.875,42.7238805970149,1068.08532714844
-5.80769230769231,42.7238805970149,996.535339355469
-5.74038461538462,42.7238805970149,1084.21533203125
-5.67307692307692,42.7238805970149,1061.31530761719
-5.60576923076923,42.7238805970149,954.96533203125
-5.53846153846154,42.7238805970149,968.1318359375
-5.47115384615385,42.7238805970149,978.571838378906
-5.40384615384615,42.7238805970149,963.841857910156
-5.33653846153846,42.7238805970149,915.931884765625
-5.26923076923077,42.7238805970149,1028.6318359375
-5.20192307692308,42.7238805970149,990.701843261719
-5.13461538461539,42.7238805970149,938.041870117188
-5.06730769230769,42.7238805970149,1050.64184570312
-5,42.7238805970149,979.011413574219
-12,42.6567164179104,-994.444274902344
-11.9326923076923,42.6567164179104,-883.034240722656
-11.8653846153846,42.6567164179104,-833.254272460938
-11.7980769230769,42.6567164179104,-786.724243164062
-11.7307692307692,42.6567164179104,-757.314270019531
-11.6634615384615,42.6567164179104,-710.434265136719
-11.5961538461538,42.6567164179104,-818.534240722656
-11.5288461538462,42.6567164179104,-1477.04431152344
-11.4615384615385,42.6567164179104,-1699.53552246094
-11.3942307692308,42.6567164179104,-1760.96545410156
-11.3269230769231,42.6567164179104,-1695.95544433594
-11.2596153846154,42.6567164179104,-1661.935546875
-11.1923076923077,42.6567164179104,-1679.16552734375
-11.125,42.6567164179104,-1632.98547363281
-11.0576923076923,42.6567164179104,-1718.82543945312
-10.9903846153846,42.6567164179104,-1849.05554199219
-10.9230769230769,42.6567164179104,-1980.50939941406
-10.8557692307692,42.6567164179104,-2140.54956054688
-10.7884615384615,42.6567164179104,-2237.17944335938
-10.7211538461538,42.6567164179104,-2227.90942382812
-10.6538461538462,42.6567164179104,-2204.94946289062
-10.5865384615385,42.6567164179104,-2273.82934570312
-10.5192307692308,42.6567164179104,-2536.25952148438
-10.4519230769231,42.6567164179104,-2898.45947265625
-10.3846153846154,42.6567164179104,-2951.91528320312
-10.3173076923077,42.6567164179104,-2830.68530273438
-10.25,42.6567164179104,-2701.68530273438
-10.1826923076923,42.6567164179104,-2595.97509765625
-10.1153846153846,42.6567164179104,-2474.83520507812
-10.0480769230769,42.6567164179104,-2308.75512695312
-9.98076923076923,42.6567164179104,-2167.71508789062
-9.91346153846154,42.6567164179104,-2057.84521484375
-9.84615384615385,42.6567164179104,-1935.8955078125
-9.77884615384615,42.6567164179104,-1794.65551757812
-9.71153846153846,42.6567164179104,-1616.61547851562
-9.64423076923077,42.6567164179104,-1354.83544921875
-9.57692307692308,42.6567164179104,-840.585510253906
-9.50961538461539,42.6567164179104,-349.755493164062
-9.44230769230769,42.6567164179104,-167.575500488281
-9.375,42.6567164179104,-128.485504150391
-9.30769230769231,42.6567164179104,-113.669311523438
-9.24038461538461,42.6567164179104,-100.069305419922
-9.17307692307692,42.6567164179104,-73.5993118286133
-9.10576923076923,42.6567164179104,-40.2593078613281
-9.03846153846154,42.6567164179104,50.1106910705566
-8.97115384615385,42.6567164179104,274.580688476562
-8.90384615384615,42.6567164179104,55.0706901550293
-8.83653846153846,42.6567164179104,6.28069162368774
-8.76923076923077,42.6567164179104,53.9274978637695
-8.70192307692308,42.6567164179104,223.247497558594
-8.63461538461539,42.6567164179104,157.907501220703
-8.56730769230769,42.6567164179104,232.517501831055
-8.5,42.6567164179104,431.787506103516
-8.43269230769231,42.6567164179104,442.657501220703
-8.36538461538461,42.6567164179104,606.927490234375
-8.29807692307692,42.6567164179104,711.267517089844
-8.23076923076923,42.6567164179104,552.444702148438
-8.16346153846154,42.6567164179104,512.53466796875
-8.09615384615385,42.6567164179104,582.104675292969
-8.02884615384615,42.6567164179104,673.934692382812
-7.96153846153846,42.6567164179104,692.944702148438
-7.89423076923077,42.6567164179104,850.3046875
-7.82692307692308,42.6567164179104,631.154663085938
-7.75961538461539,42.6567164179104,522.424682617188
-7.69230769230769,42.6567164179104,460.361145019531
-7.625,42.6567164179104,550.751159667969
-7.55769230769231,42.6567164179104,603.561157226562
-7.49038461538462,42.6567164179104,441.921142578125
-7.42307692307692,42.6567164179104,427.041137695312
-7.35576923076923,42.6567164179104,662.741149902344
-7.28846153846154,42.6567164179104,923.831176757812
-7.22115384615385,42.6567164179104,917.791137695312
-7.15384615384615,42.6567164179104,864.940612792969
-7.08653846153846,42.6567164179104,1048.62060546875
-7.01923076923077,42.6567164179104,1211.26062011719
-6.95192307692308,42.6567164179104,962.980651855469
-6.88461538461539,42.6567164179104,826.640625
-6.81730769230769,42.6567164179104,761.480651855469
-6.75,42.6567164179104,718.020629882812
-6.68269230769231,42.6567164179104,603.840637207031
-6.61538461538462,42.6567164179104,607.840209960938
-6.54807692307692,42.6567164179104,646.070190429688
-6.48076923076923,42.6567164179104,743.43017578125
-6.41346153846154,42.6567164179104,690.020202636719
-6.34615384615385,42.6567164179104,808.390197753906
-6.27884615384615,42.6567164179104,919.68017578125
-6.21153846153846,42.6567164179104,1080.08020019531
-6.14423076923077,42.6567164179104,1086.62023925781
-6.07692307692308,42.6567164179104,1033.14526367188
-6.00961538461539,42.6567164179104,994.115295410156
-5.94230769230769,42.6567164179104,1013.89532470703
-5.875,42.6567164179104,1003.90533447266
-5.80769230769231,42.6567164179104,920.535339355469
-5.74038461538462,42.6567164179104,1024.58532714844
-5.67307692307692,42.6567164179104,995.355346679688
-5.60576923076923,42.6567164179104,887.375305175781
-5.53846153846154,42.6567164179104,874.001892089844
-5.47115384615385,42.6567164179104,910.481872558594
-5.40384615384615,42.6567164179104,877.491882324219
-5.33653846153846,42.6567164179104,897.211853027344
-5.26923076923077,42.6567164179104,956.971862792969
-5.20192307692308,42.6567164179104,893.361877441406
-5.13461538461539,42.6567164179104,943.321838378906
-5.06730769230769,42.6567164179104,992.981872558594
-5,42.6567164179104,918.961364746094
-12,42.589552238806,-1121.03430175781
-11.9326923076923,42.589552238806,-1067.64428710938
-11.8653846153846,42.589552238806,-1004.1142578125
-11.7980769230769,42.589552238806,-881.764282226562
-11.7307692307692,42.589552238806,-824.374267578125
-11.6634615384615,42.589552238806,-815.144287109375
-11.5961538461538,42.589552238806,-908.524230957031
-11.5288461538462,42.589552238806,-1506.154296875
-11.4615384615385,42.589552238806,-1610.62548828125
-11.3942307692308,42.589552238806,-1624.38549804688
-11.3269230769231,42.589552238806,-1571.03552246094
-11.2596153846154,42.589552238806,-1665.50549316406
-11.1923076923077,42.589552238806,-1756.94543457031
-11.125,42.589552238806,-1752.47546386719
-11.0576923076923,42.589552238806,-1759.22546386719
-10.9903846153846,42.589552238806,-1756.54553222656
-10.9230769230769,42.589552238806,-1796.439453125
-10.8557692307692,42.589552238806,-1917.83947753906
-10.7884615384615,42.589552238806,-1967.69946289062
-10.7211538461538,42.589552238806,-2008.98950195312
-10.6538461538462,42.589552238806,-2050.689453125
-10.5865384615385,42.589552238806,-2231.9794921875
-10.5192307692308,42.589552238806,-2641.689453125
-10.4519230769231,42.589552238806,-2864.95947265625
-10.3846153846154,42.589552238806,-2903.9951171875
-10.3173076923077,42.589552238806,-2854.92529296875
-10.25,42.589552238806,-2735.63525390625
-10.1826923076923,42.589552238806,-2634.2451171875
-10.1153846153846,42.589552238806,-2552.02514648438
-10.0480769230769,42.589552238806,-2519.1552734375
-9.98076923076923,42.589552238806,-2429.6552734375
-9.91346153846154,42.589552238806,-2303.72509765625
-9.84615384615385,42.589552238806,-2215.55541992188
-9.77884615384615,42.589552238806,-2105.21557617188
-9.71153846153846,42.589552238806,-2035.78552246094
-9.64423076923077,42.589552238806,-1715.08544921875
-9.57692307692308,42.589552238806,-1377.09545898438
-9.50961538461539,42.589552238806,-941.295471191406
-9.44230769230769,42.589552238806,-399.105499267578
-9.375,42.589552238806,-156.885498046875
-9.30769230769231,42.589552238806,-117.939308166504
-9.24038461538461,42.589552238806,-97.289306640625
-9.17307692307692,42.589552238806,-64.4293060302734
-9.10576923076923,42.589552238806,-29.3793087005615
-9.03846153846154,42.589552238806,23.9306926727295
-8.97115384615385,42.589552238806,18.6006927490234
-8.90384615384615,42.589552238806,-20.0693073272705
-8.83653846153846,42.589552238806,-2.26930809020996
-8.76923076923077,42.589552238806,55.1974983215332
-8.70192307692308,42.589552238806,68.817497253418
-8.63461538461539,42.589552238806,106.837501525879
-8.56730769230769,42.589552238806,280.857482910156
-8.5,42.589552238806,485.077484130859
-8.43269230769231,42.589552238806,493.897491455078
-8.36538461538461,42.589552238806,554.527526855469
-8.29807692307692,42.589552238806,692.217468261719
-8.23076923076923,42.589552238806,691.504699707031
-8.16346153846154,42.589552238806,661.414672851562
-8.09615384615385,42.589552238806,649.474670410156
-8.02884615384615,42.589552238806,732.274658203125
-7.96153846153846,42.589552238806,787.32470703125
-7.89423076923077,42.589552238806,792.634704589844
-7.82692307692308,42.589552238806,634.664672851562
-7.75961538461539,42.589552238806,608.094665527344
-7.69230769230769,42.589552238806,449.821166992188
-7.625,42.589552238806,554.271179199219
-7.55769230769231,42.589552238806,412.491149902344
-7.49038461538462,42.589552238806,350.68115234375
-7.42307692307692,42.589552238806,383.851165771484
-7.35576923076923,42.589552238806,518.961181640625
-7.28846153846154,42.589552238806,701.211181640625
-7.22115384615385,42.589552238806,729.711181640625
-7.15384615384615,42.589552238806,1033.97058105469
-7.08653846153846,42.589552238806,1164.11059570312
-7.01923076923077,42.589552238806,1011.48065185547
-6.95192307692308,42.589552238806,1063.8505859375
-6.88461538461539,42.589552238806,794.970642089844
-6.81730769230769,42.589552238806,693.590637207031
-6.75,42.589552238806,482.650634765625
-6.68269230769231,42.589552238806,477.300628662109
-6.61538461538462,42.589552238806,515.9501953125
-6.54807692307692,42.589552238806,608.750183105469
-6.48076923076923,42.589552238806,704.230224609375
-6.41346153846154,42.589552238806,999.740173339844
-6.34615384615385,42.589552238806,1003.30017089844
-6.27884615384615,42.589552238806,1116.51025390625
-6.21153846153846,42.589552238806,1234.01025390625
-6.14423076923077,42.589552238806,1115.17016601562
-6.07692307692308,42.589552238806,983.46533203125
-6.00961538461539,42.589552238806,952.775329589844
-5.94230769230769,42.589552238806,961.4853515625
-5.875,42.589552238806,921.085327148438
-5.80769230769231,42.589552238806,876.385314941406
-5.74038461538462,42.589552238806,928.825317382812
-5.67307692307692,42.589552238806,918.355346679688
-5.60576923076923,42.589552238806,875.205322265625
-5.53846153846154,42.589552238806,820.661865234375
-5.47115384615385,42.589552238806,854.061889648438
-5.40384615384615,42.589552238806,823.751892089844
-5.33653846153846,42.589552238806,874.671875
-5.26923076923077,42.589552238806,859.611877441406
-5.20192307692308,42.589552238806,893.481872558594
-5.13461538461539,42.589552238806,952.541870117188
-5.06730769230769,42.589552238806,936.671875
-5,42.589552238806,886.741394042969
-12,42.5223880597015,-1318.30236816406
-11.9326923076923,42.5223880597015,-1442.88232421875
-11.8653846153846,42.5223880597015,-1342.482421875
-11.7980769230769,42.5223880597015,-1561.62231445312
-11.7307692307692,42.5223880597015,-1505.05236816406
-11.6634615384615,42.5223880597015,-1213.27233886719
-11.5961538461538,42.5223880597015,-1469.21240234375
-11.5288461538462,42.5223880597015,-1560.52233886719
-11.4615384615385,42.5223880597015,-1553.0400390625
-11.3942307692308,42.5223880597015,-1519.66003417969
-11.3269230769231,42.5223880597015,-1540.56994628906
-11.2596153846154,42.5223880597015,-1767.09997558594
-11.1923076923077,42.5223880597015,-1897.96997070312
-11.125,42.5223880597015,-1903.27001953125
-11.0576923076923,42.5223880597015,-1850.58996582031
-10.9903846153846,42.5223880597015,-1770.43994140625
-10.9230769230769,42.5223880597015,-1734.29467773438
-10.8557692307692,42.5223880597015,-1753.35473632812
-10.7884615384615,42.5223880597015,-1810.85473632812
-10.7211538461538,42.5223880597015,-1902.45471191406
-10.6538461538462,42.5223880597015,-1982.11474609375
-10.5865384615385,42.5223880597015,-2184.18481445312
-10.5192307692308,42.5223880597015,-2387.43481445312
-10.4519230769231,42.5223880597015,-2684.35473632812
-10.3846153846154,42.5223880597015,-2867.43017578125
-10.3173076923077,42.5223880597015,-2878.11010742188
-10.25,42.5223880597015,-2843.2900390625
-10.1826923076923,42.5223880597015,-2788.7001953125
-10.1153846153846,42.5223880597015,-2712.97021484375
-10.0480769230769,42.5223880597015,-2613.40014648438
-9.98076923076923,42.5223880597015,-2464.09008789062
-9.91346153846154,42.5223880597015,-2329.39013671875
-9.84615384615385,42.5223880597015,-2223.12255859375
-9.77884615384615,42.5223880597015,-2108.96264648438
-9.71153846153846,42.5223880597015,-2065.03271484375
-9.64423076923077,42.5223880597015,-1843.15258789062
-9.57692307692308,42.5223880597015,-1574.4326171875
-9.50961538461539,42.5223880597015,-1423.82263183594
-9.44230769230769,42.5223880597015,-726.472595214844
-9.375,42.5223880597015,-282.362609863281
-9.30769230769231,42.5223880597015,-146.112503051758
-9.24038461538461,42.5223880597015,-115.512512207031
-9.17307692307692,42.5223880597015,-79.9825134277344
-9.10576923076923,42.5223880597015,-59.5525093078613
-9.03846153846154,42.5223880597015,-17.7325096130371
-8.97115384615385,42.5223880597015,-35.3425102233887
-8.90384615384615,42.5223880597015,2.14749026298523
-8.83653846153846,42.5223880597015,6.41749000549316
-8.76923076923077,42.5223880597015,70.5487670898438
-8.70192307692308,42.5223880597015,215.14875793457
-8.63461538461539,42.5223880597015,181.688766479492
-8.56730769230769,42.5223880597015,252.48876953125
-8.5,42.5223880597015,364.338775634766
-8.43269230769231,42.5223880597015,535.798767089844
-8.36538461538461,42.5223880597015,722.978759765625
-8.29807692307692,42.5223880597015,704.618774414062
-8.23076923076923,42.5223880597015,739.829650878906
-8.16346153846154,42.5223880597015,565.40966796875
-8.09615384615385,42.5223880597015,617.789611816406
-8.02884615384615,42.5223880597015,595.809631347656
-7.96153846153846,42.5223880597015,633.039611816406
-7.89423076923077,42.5223880597015,637.6396484375
-7.82692307692308,42.5223880597015,608.40966796875
-7.75961538461539,42.5223880597015,577.029663085938
-7.69230769230769,42.5223880597015,484.734832763672
-7.625,42.5223880597015,444.384826660156
-7.55769230769231,42.5223880597015,305.454833984375
-7.49038461538462,42.5223880597015,364.724822998047
-7.42307692307692,42.5223880597015,479.344848632812
-7.35576923076923,42.5223880597015,521.644836425781
-7.28846153846154,42.5223880597015,580.21484375
-7.22115384615385,42.5223880597015,594.184814453125
-7.15384615384615,42.5223880597015,688.882690429688
-7.08653846153846,42.5223880597015,997.392700195312
-7.01923076923077,42.5223880597015,1109.96264648438
-6.95192307692308,42.5223880597015,960.122680664062
-6.88461538461539,42.5223880597015,692.232727050781
-6.81730769230769,42.5223880597015,582.362731933594
-6.75,42.5223880597015,560.372680664062
-6.68269230769231,42.5223880597015,640.602722167969
-6.61538461538462,42.5223880597015,760.503845214844
-6.54807692307692,42.5223880597015,735.683837890625
-6.48076923076923,42.5223880597015,957.393859863281
-6.41346153846154,42.5223880597015,1138.65380859375
-6.34615384615385,42.5223880597015,1316.173828125
-6.27884615384615,42.5223880597015,1218.423828125
-6.21153846153846,42.5223880597015,1120.62377929688
-6.14423076923077,42.5223880597015,1024.22387695312
-6.07692307692308,42.5223880597015,941.593566894531
-6.00961538461539,42.5223880597015,903.983581542969
-5.94230769230769,42.5223880597015,925.353576660156
-5.875,42.5223880597015,863.153564453125
-5.80769230769231,42.5223880597015,851.123596191406
-5.74038461538462,42.5223880597015,873.233581542969
-5.67307692307692,42.5223880597015,879.693603515625
-5.60576923076923,42.5223880597015,850.973571777344
-5.53846153846154,42.5223880597015,797.307434082031
-5.47115384615385,42.5223880597015,789.057434082031
-5.40384615384615,42.5223880597015,794.797424316406
-5.33653846153846,42.5223880597015,811.517456054688
-5.26923076923077,42.5223880597015,861.417419433594
-5.20192307692308,42.5223880597015,898.617431640625
-5.13461538461539,42.5223880597015,921.337463378906
-5.06730769230769,42.5223880597015,893.657470703125
-5,42.5223880597015,852.714965820312
-12,42.455223880597,-1710.37231445312
-11.9326923076923,42.455223880597,-2255.78247070312
-11.8653846153846,42.455223880597,-1935.8623046875
-11.7980769230769,42.455223880597,-2000.63232421875
-11.7307692307692,42.455223880597,-2000.99230957031
-11.6634615384615,42.455223880597,-1820.37231445312
-11.5961538461538,42.455223880597,-1746.17236328125
-11.5288461538462,42.455223880597,-1666.79235839844
-11.4615384615385,42.455223880597,-1657.34997558594
-11.3942307692308,42.455223880597,-1321.54992675781
-11.3269230769231,42.455223880597,-1254.86999511719
-11.2596153846154,42.455223880597,-1725
-11.1923076923077,42.455223880597,-2053.02001953125
-11.125,42.455223880597,-2050.63989257812
-11.0576923076923,42.455223880597,-1861.33996582031
-10.9903846153846,42.455223880597,-1831.7099609375
-10.9230769230769,42.455223880597,-1812.65478515625
-10.8557692307692,42.455223880597,-1776.21472167969
-10.7884615384615,42.455223880597,-1768.78466796875
-10.7211538461538,42.455223880597,-1833.43469238281
-10.6538461538462,42.455223880597,-1940.92468261719
-10.5865384615385,42.455223880597,-2073.19482421875
-10.5192307692308,42.455223880597,-2211.37475585938
-10.4519230769231,42.455223880597,-2513.79467773438
-10.3846153846154,42.455223880597,-2758.77001953125
-10.3173076923077,42.455223880597,-2839.36010742188
-10.25,42.455223880597,-2826.46020507812
-10.1826923076923,42.455223880597,-2784.55004882812
-10.1153846153846,42.455223880597,-2695.09008789062
-10.0480769230769,42.455223880597,-2609.94018554688
-9.98076923076923,42.455223880597,-2457.56005859375
-9.91346153846154,42.455223880597,-2268.830078125
-9.84615384615385,42.455223880597,-2086.21264648438
-9.77884615384615,42.455223880597,-1901.65258789062
-9.71153846153846,42.455223880597,-1769.63256835938
-9.64423076923077,42.455223880597,-1596.06262207031
-9.57692307692308,42.455223880597,-1524.892578125
-9.50961538461539,42.455223880597,-1377.20263671875
-9.44230769230769,42.455223880597,-935.102600097656
-9.375,42.455223880597,-406.672607421875
-9.30769230769231,42.455223880597,-209.262512207031
-9.24038461538461,42.455223880597,-149.332504272461
-9.17307692307692,42.455223880597,-123.622512817383
-9.10576923076923,42.455223880597,-101.932510375977
-9.03846153846154,42.455223880597,-73.822509765625
-8.97115384615385,42.455223880597,-52.0025100708008
-8.90384615384615,42.455223880597,-7.61250972747803
-8.83653846153846,42.455223880597,38.6974906921387
-8.76923076923077,42.455223880597,167.998764038086
-8.70192307692308,42.455223880597,114.908767700195
-8.63461538461539,42.455223880597,73.7787628173828
-8.56730769230769,42.455223880597,200.828765869141
-8.5,42.455223880597,441.408752441406
-8.43269230769231,42.455223880597,550.098754882812
-8.36538461538461,42.455223880597,750.398742675781
-8.29807692307692,42.455223880597,680.028747558594
-8.23076923076923,42.455223880597,498.419647216797
-8.16346153846154,42.455223880597,418.429626464844
-8.09615384615385,42.455223880597,427.699645996094
-8.02884615384615,42.455223880597,424.809631347656
-7.96153846153846,42.455223880597,410.11962890625
-7.89423076923077,42.455223880597,445.799652099609
